measurement_id	probe_id	target	dst_addr	query_argument	query_type	description	atlas_type	protocol	from_addr	src_addr	timestamp	stored_timestamp	rtt_ms	rcode	answer_type	answer_count	additional_count	response_size	nsid_raw	nsid_hex	has_abuf	is_valid_dns_observation	invalid_reason
173811460	50525	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	193.32.247.8	193.32.247.8	1779560794	1779560795	20.732	NOERROR	SOA	1	1	122	tld-all-blr1@53036	746c642d616c6c2d626c7231403533303336	True	True	
173811460	50558	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	213.217.192.239	192.168.7.211	1779560795	1779560796	44.304	NOERROR	SOA	1	1	122	tld-all-mil1@53036	746c642d616c6c2d6d696c31403533303336	True	True	
173811460	50893	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	193.64.244.133	192.168.1.2	1779560792	1779560795	58.303	NOERROR	SOA	1	1	122	tld-all-tam1@53036	746c642d616c6c2d74616d31403533303336	True	True	
173811460	50904	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	195.13.221.77	10.0.3.10	1779560788	1779560792	31.015	NOERROR	SOA	1	1	116	tld-all-rig1	746c642d616c6c2d72696731	True	True	
173811460	51111	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	82.121.145.120	192.168.1.18	1779560793	1779560795	33.718	NOERROR	SOA	1	1	122	tld-all-par1@53036	746c642d616c6c2d70617231403533303336	True	True	
173811460	52298	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	185.79.33.22	192.168.1.93	1779560789	1779560793	29.97	NOERROR	SOA	1	1	122	tld-all-waw1@53036	746c642d616c6c2d77617731403533303336	True	True	
173811460	52570	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	90.157.135.171	192.168.10.102	1779560788	1779560799	17.004	NOERROR	SOA	1	1	122	tld-all-lju1@53036	746c642d616c6c2d6c6a7531403533303336	True	True	
173811460	53232	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	213.219.161.110	172.22.255.24	1779560794	1779560795	20.532	NOERROR	SOA	1	1	122	tld-all-amx1@53036	746c642d616c6c2d616d7831403533303336	True	True	
173811460	53504	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	5.253.129.251	5.253.129.251	1779560795	1779560795	20.683	NOERROR	SOA	1	1	122	tld-all-mad1@53036	746c642d616c6c2d6d616431403533303336	True	True	
173811460	53795	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	64.43.12.207	192.168.1.155	1779560787	1779560791	32.755	SERVFAIL		0	1	31			True	False	rcode_SERVFAIL
173811460	53809	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	185.254.249.71	192.168.5.253	1779560793	1779560795	32.31	NOERROR	SOA	1	1	122	tld-all-vnn1@53036	746c642d616c6c2d766e6e31403533303336	True	True	
173811460	54115	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	128.131.66.33	128.131.66.33	1779560792	1779560795	20.208	NOERROR	SOA	1	1	122	tld-all-vnn1@53036	746c642d616c6c2d766e6e31403533303336	True	True	
173811460	54670	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	78.58.34.116	192.168.1.235	1779560795	1779560795	26.568	NOERROR	SOA	1	1	122	tld-all-fam1@53036	746c642d616c6c2d66616d31403533303336	True	True	
173811460	54790	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	85.127.99.140	192.168.0.188	1779560795	1779560795	37.927	NOERROR	SOA	1	1	122	tld-all-vnn1@53036	746c642d616c6c2d766e6e31403533303336	True	True	
173811460	55254	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	81.182.126.58	192.168.178.55	1779560794	1779560796	19.383	NOERROR	SOA	1	1	122	tld-all-bud1@53036	746c642d616c6c2d62756431403533303336	True	True	
173811460	55502	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	194.107.137.159	192.168.18.63	1779560787	1779560800	17.024	NOERROR	SOA	1	1	122	tld-all-mad1@53036	746c642d616c6c2d6d616431403533303336	True	True	
173811460	60610	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	79.116.175.126	192.168.1.128	1779560793	1779560795	30.664	NOERROR	SOA	1	1	122	tld-all-fam1@53036	746c642d616c6c2d66616d31403533303336	True	True	
173811460	60625	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	62.45.119.40	192.168.1.95	1779560787	1779560799	10.504	NOERROR	SOA	1	1	122	tld-all-amx1@53036	746c642d616c6c2d616d7831403533303336	True	True	
173811460	60659	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	45.11.248.22	10.10.10.106	1779560793	1779560795	9.472	NOERROR	SOA	1	1	122	tld-all-fam1@53036	746c642d616c6c2d66616d31403533303336	True	True	
173811460	60788	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	85.120.220.125	85.120.220.125	1779560787	1779560794	14.279	NOERROR	SOA	1	1	122	tld-all-buc1@53036	746c642d616c6c2d62756331403533303336	True	True	
173811460	60963	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	141.8.24.212	192.168.69.174	1779560787	1779560827	43.788	NOERROR	SOA	1	1	122	tld-all-mil1@53036	746c642d616c6c2d6d696c31403533303336	True	True	
173811460	62628	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	77.160.120.252	192.168.179.46	1779560787	1779560823	10.103	NOERROR	SOA	1	1	116	tld-all-ams1	746c642d616c6c2d616d7331	True	True	
173811460	6351	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	212.3.202.246	212.3.202.246	1779560784	1779560786	4.488	NOERROR	SOA	1	1	116	tld-all-rig1	746c642d616c6c2d72696731	True	True	
173811460	64165	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	188.117.250.157	10.0.0.210	1779560793	1779560795	37.398	NOERROR	SOA	1	1	122	tld-all-fam1@53036	746c642d616c6c2d66616d31403533303336	True	True	
173811460	64174	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	195.69.98.21	195.69.98.21	1779560794	1779560796	15.485	NOERROR	SOA	1	1	122	tld-all-lju1@53036	746c642d616c6c2d6c6a7531403533303336	True	True	
173811460	64834	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	89.164.134.121	192.168.5.61	1779560787	1779560821	9.941	NOERROR	SOA	1	1	122	tld-all-vnn1@53036	746c642d616c6c2d766e6e31403533303336	True	True	
173811460	64874	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	185.83.116.10	192.168.8.245	1779560787	1779560799	15.583	NOERROR	SOA	1	1	122	tld-all-sto1@53036	746c642d616c6c2d73746f31403533303336	True	True	
173811460	65342	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	79.119.111.203	192.168.101.52	1779560793	1779560795	17.156	NOERROR	SOA	1	1	122	tld-all-buc1@53036	746c642d616c6c2d62756331403533303336	True	True	
173811460	6749	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	212.7.0.250	212.7.0.250	1779560784	1779560786	13.085	NOERROR	SOA	1	1	116	tld-all-rig1	746c642d616c6c2d72696731	True	True	
173811460	6767	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	194.116.77.35	194.116.77.35	1779560784	1779560785	22.67	NOERROR	SOA	1	1	122	tld-all-prs1@53036	746c642d616c6c2d70727331403533303336	True	True	
173811460	6841	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	195.130.66.103	195.130.66.103	1779560785	1779560787	33.451	NOERROR	SOA	1	1	122	tld-all-mil1@53036	746c642d616c6c2d6d696c31403533303336	True	True	
173811460	6919	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	188.93.174.26	188.93.174.26	1779560784	1779560786	3.776	NOERROR	SOA	1	1	122	tld-all-lux1@53036	746c642d616c6c2d6c757831403533303336	True	True	
173811460	7370	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	144.208.192.250	144.208.192.250	1779560784	1779560786	6.675	NOERROR	SOA	1	1	122	tld-all-vnn1@53036	746c642d616c6c2d766e6e31403533303336	True	True	
173811460	764	194.0.25.36	194.0.25.36	be.	SOA	thesis-anycast-locality SOA NSID be. via z.nsset.be 194.0.25.36	dns	UDP	193.6.223.20	193.6.223.20	1779560793	1779560800	1570.419	NOERROR	SOA	1	1	122	tld-all-bud1@53036	746c642d616c6c2d62756431403533303336	True	True	
173811461	1000537	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	78.83.80.5	78.83.80.5	1779560788	1779560795	35.751	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1004414	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	20.238.82.3	10.20.0.4	1779560789	1779560849	20.368	NOERROR	SOA	1	1	106	eqx-am-ns01-128214	6571782d616d2d6e7330312d313238323134	True	True	
173811461	1005505	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.135.86.79	185.135.86.79	1779560789	1779560797	18.22	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	1006104	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	44.32.63.238	44.32.63.37	1779560789	1779560796	43.316	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	1006613	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	79.172.243.89	10.0.2.15	1779560787	1779560789	29.636	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1008404	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	131.143.84.1	131.143.84.1	1779560790	1779560826	15.439	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1008554	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	88.149.135.170	172.22.0.3	1779560789	1779560818	57.412	REFUSED		0	1	64	nomi83.percipientnetworks.com	6e6f6d6938332e70657263697069656e746e6574776f726b732e636f6d	True	False	rcode_REFUSED
173811461	1010243	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.177.49.23	185.177.49.23	1779560788	1779560800	32.44	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1010559	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	213.164.81.197	10.12.9.234	1779560787	1779560798	4.666	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1011272	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	80.87.217.254	80.87.217.254	1779560790	1779560803	15.761	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	1011286	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.70.73.239	185.70.73.239	1779560790	1779560828	6.581	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	1011554	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.194.53.138	185.194.53.138	1779560815	1779560789	35.502	NOERROR	SOA	1	1	106	eqx-am-ns02-129888	6571782d616d2d6e7330322d313239383838	True	True	
173811461	1012107	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	88.207.85.170	172.20.0.2	1779560789	1779560797	19.723	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1012993	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	154.43.62.110	154.43.62.110	1779560788	1779560794	28.411	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1013354	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	176.223.63.130	192.168.10.125	1779560790	1779560821	78.714	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	1014236	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	54.229.175.135	172.31.36.67	1779560787	1779560789	20.53	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1014482	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	80.68.228.5	192.168.1.226	1779560790	1779560810	28.688	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	1014507	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	149.224.170.84	192.168.178.17	1779560787	1779560800	9.595	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1014670	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	95.131.202.112	95.131.202.112	1779560772	1779560792	13.044	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	1014683	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	5.45.126.247	5.45.126.247	1779560787	1779560799	27.229	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	1014766	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	81.84.216.160	192.168.1.92	1779560788	1779560799	46.575	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	1014861	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	45.15.160.244	45.15.160.244	1779560789	1779560833	23.1	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	1015058	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	84.32.198.137	192.168.46.202	1779560789	1779560806	26.411	NOERROR	SOA	1	1	106	eqx-am-ns02-129888	6571782d616d2d6e7330322d313239383838	True	True	
173811461	1015140	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	164.215.102.2	10.101.11.3	1779560789	1779560800	1.755	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	1015188	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	37.187.76.138	37.187.76.138	1779560787	1779560789	5.279	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	1015592	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	46.10.148.66	192.168.1.13	1779560790	1779560810	37.939	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	11155	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	176.56.245.98	192.168.2.67	1779560793	1779560795	21.056	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	11266	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	5.186.54.143	10.0.0.20	1779560793	1779560795	22.175	NOERROR	SOA	1	1	106	eqx-am-ns01-128214	6571782d616d2d6e7330312d313238323134	True	True	
173811461	11587	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	178.118.54.147	178.118.54.147	1779560791	1779560795	27.318	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	13084	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	212.31.114.251	192.168.10.248	1779560792	1779560795	53.24	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	13593	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	161.53.120.254	10.85.29.30	1779560793	1779560795	43.362	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	15104	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	194.26.208.5	10.128.3.14	1779560792	1779560794	19.902	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	16847	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	212.84.142.238	192.168.178.41	1779560787	1779560792	23.667	NOERROR	SOA	1	1	106	eqx-am-ns02-129888	6571782d616d2d6e7330322d313239383838	True	True	
173811461	19651	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	92.35.127.220	192.168.1.47	1779560791	1779560795	22.37	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	19848	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	87.21.52.244	192.168.1.4	1779560792	1779560795	19.223	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	2023	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	88.12.133.165	192.168.1.99	1779560797	1779560801	1323.012	NOERROR	SOA	1	1	106	eqx-ny-ns03-129888	6571782d6e792d6e7330332d313239383838	True	True	
173811461	21300	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	212.52.62.72	192.168.68.113	1779560787	1779560792	26.385	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	26271	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.139.170.3	10.0.1.164	1779560792	1779560800	22.144	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	28458	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	31.7.206.118	10.1.0.10	1779560792	1779560795	24.648	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	28797	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	85.14.20.242	85.14.20.242	1779560793	1779560795	24.062	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	29746	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	85.239.64.22	85.239.64.22	1779560793	1779560795	19.76	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	31949	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	94.113.168.240	192.168.0.100	1779560793	1779560796	28.771	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	33531	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	164.215.10.254	192.168.0.2	1779560794	1779560796	79.068	NOERROR	SOA	1	1	106	eqx-am-ns02-129888	6571782d616d2d6e7330322d313239383838	True	True	
173811461	34582	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	80.71.142.30	10.30.23.202	1779560786	1779560840	18.406	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	35021	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	46.151.16.4	46.151.16.4	1779560787	1779560793	24.952	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	3604	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	151.249.108.149	10.35.15.136	1779560788	1779560804	1124.069	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	50525	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	193.32.247.8	193.32.247.8	1779560794	1779560795	152.596	NOERROR	SOA	1	1	106	eqx-am-ns01-128214	6571782d616d2d6e7330312d313238323134	True	True	
173811461	50558	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	213.217.192.239	192.168.7.211	1779560795	1779560796	47.369	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	50893	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	193.64.244.133	192.168.1.2	1779560792	1779560795	54.301	NOERROR	SOA	1	1	106	eqx-sk-ns11-128214	6571782d736b2d6e7331312d313238323134	True	True	
173811461	50904	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	195.13.221.77	10.0.3.10	1779560788	1779560792	33.414	NOERROR	SOA	1	1	106	eqx-fr-ns01-128214	6571782d66722d6e7330312d313238323134	True	True	
173811461	51111	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	82.121.145.120	192.168.1.18	1779560793	1779560795	30.745	NOERROR	SOA	1	1	106	eqx-pa-ns01-129888	6571782d70612d6e7330312d313239383838	True	True	
173811461	52298	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	185.79.33.22	192.168.1.93	1779560789	1779560793	30.128	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	52570	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	90.157.135.171	192.168.10.102	1779560788	1779560799	21.706	NOERROR	SOA	1	1	106	eqx-fr-ns02-129888	6571782d66722d6e7330322d313239383838	True	True	
173811461	53232	194.0.28.53	194.0.28.53	nl.	SOA	thesis-anycast-locality SOA NSID nl. via ns1.dns.nl 194.0.28.53	dns	UDP	213.219.161.110	172.22.255.24	1779560794	1779560795	19.53	NOERROR	SOA	1	1	106	eqx-am-ns01-128214	6571782d616d2d6e7330312d313238323134	True	True	
